label,binoculars_score,min_k_prob_0.05,min_k_prob_0.1,min_k_prob_0.2,min_k_prob_0.3,min_k_prob_0.4,min_k_prob_0.5,min_k_prob_0.6
0,0.8784722089767456,2.3166649043560028e-08,4.260800778865814e-08,1.341104507446289e-07,3.948807716369629e-07,1.0207295417785645e-06,2.086162567138672e-06,3.874301910400391e-06
0,1.0969387292861938,3.9814040064811707e-08,1.2945383787155151e-07,1.1846423149108887e-06,2.086162567138672e-06,3.635883331298828e-06,5.692243576049805e-06,9.47713851928711e-06
0,0.9289940595626831,1.1874362826347351e-08,1.2014061212539673e-07,5.774199962615967e-07,1.7061829566955566e-06,3.427267074584961e-06,5.632638931274414e-06,8.404254913330078e-06
0,1.0310559272766113,1.7345882952213287e-08,1.4621764421463013e-07,5.140900611877441e-07,1.2740492820739746e-06,2.5480985641479492e-06,4.32133674621582e-06,6.586313247680664e-06
0,0.9588477611541748,2.9453076422214508e-08,8.475035429000854e-08,4.805624485015869e-07,1.0058283805847168e-06,1.6763806343078613e-06,3.069639205932617e-06,5.304813385009766e-06
0,1.1129707098007202,6.170012056827545e-09,3.958120942115784e-08,2.551823854446411e-07,9.760260581970215e-07,1.7657876014709473e-06,3.293156623840332e-06,5.4836273193359375e-06
1,0.8608247637748718,2.7241185307502747e-08,8.381903171539307e-08,4.544854164123535e-07,1.0728836059570312e-06,2.041459083557129e-06,3.814697265625e-06,6.3478946685791016e-06
1,0.8858267664909363,7.392372936010361e-09,3.026798367500305e-08,1.5832483768463135e-07,7.711350917816162e-07,1.8700957298278809e-06,3.6209821701049805e-06,6.407499313354492e-06
1,0.8821428418159485,3.157765604555607e-09,1.8742866814136505e-08,1.7881393432617188e-07,5.178153514862061e-07,1.169741153717041e-06,2.2351741790771484e-06,3.5762786865234375e-06
1,1.0227272510528564,1.7113052308559418e-08,4.540197551250458e-08,1.2200325727462769e-07,3.241002559661865e-07,9.98377799987793e-07,3.039836883544922e-06,6.16908073425293e-06
1,0.8983957171440125,1.7578713595867157e-08,6.193295121192932e-08,1.7043203115463257e-07,8.828938007354736e-07,1.9669532775878906e-06,3.5762786865234375e-06,5.632638931274414e-06
0,1.045454502105713,1.4901161193847656e-08,5.541369318962097e-08,2.7194619178771973e-07,7.115304470062256e-07,1.5497207641601562e-06,2.8014183044433594e-06,5.453824996948242e-06
1,0.9545454382896423,1.076841726899147e-08,1.909211277961731e-08,7.264316082000732e-08,1.8812716007232666e-07,4.4889748096466064e-07,1.1026859283447266e-06,2.339482307434082e-06
1,1.128787875175476,7.043126970529556e-09,2.444721758365631e-08,1.9185245037078857e-07,5.736947059631348e-07,1.0654330253601074e-06,1.7061829566955566e-06,2.682209014892578e-06
0,0.9570552110671997,1.1408701539039612e-08,3.725290298461914e-08,1.5087425708770752e-07,4.637986421585083e-07,1.0505318641662598e-06,1.9371509552001953e-06,3.0249357223510742e-06
0,1.2208834886550903,7.59027898311615e-08,1.955777406692505e-07,5.029141902923584e-07,1.1548399925231934e-06,2.3990869522094727e-06,3.6507844924926758e-06,5.632638931274414e-06
1,0.7971698045730591,1.1568772606551647e-09,3.899913281202316e-09,2.2817403078079224e-08,8.754432201385498e-08,2.3096799850463867e-07,5.103647708892822e-07,1.0281801223754883e-06
0,0.9193548560142517,1.127773430198431e-09,1.1525116860866547e-08,5.774199962615967e-08,1.778826117515564e-07,4.3958425521850586e-07,9.164214134216309e-07,2.086162567138672e-06
1,0.8992248177528381,2.293381839990616e-08,4.6798959374427795e-08,2.076849341392517e-07,6.07222318649292e-07,1.5869736671447754e-06,2.637505531311035e-06,3.933906555175781e-06
0,1.115384578704834,4.6333298087120056e-08,6.705522537231445e-08,1.6205012798309326e-07,4.4330954551696777e-07,1.30385160446167e-06,2.294778823852539e-06,3.814697265625e-06
0,1.0165975093841553,4.6798959374427795e-08,1.2293457984924316e-07,3.9301812648773193e-07,7.711350917816162e-07,1.5869736671447754e-06,2.7120113372802734e-06,3.904104232788086e-06
0,0.9925373196601868,1.1583324521780014e-08,3.818422555923462e-08,3.259629011154175e-07,6.817281246185303e-07,1.2367963790893555e-06,2.0712614059448242e-06,3.2335519790649414e-06
0,1.012552261352539,9.89530235528946e-09,2.2118911147117615e-08,1.0291114449501038e-07,5.029141902923584e-07,1.3262033462524414e-06,2.2202730178833008e-06,3.3229589462280273e-06
1,0.7946428656578064,7.0140231400728226e-09,1.6530975699424744e-08,1.1781230568885803e-07,3.4831464290618896e-07,8.381903171539307e-07,1.5273690223693848e-06,2.428889274597168e-06
1,1.1638418436050415,2.8230715543031693e-09,1.4028046280145645e-08,3.241002559661865e-07,9.611248970031738e-07,2.041459083557129e-06,3.933906555175781e-06,6.735324859619141e-06
1,1.0133333206176758,1.1932570487260818e-08,8.242204785346985e-08,3.557652235031128e-07,9.424984455108643e-07,1.952052116394043e-06,3.069639205932617e-06,4.827976226806641e-06
0,1.0542168617248535,9.022187441587448e-09,2.1420419216156006e-08,9.359791874885559e-08,3.296881914138794e-07,7.860362529754639e-07,1.7657876014709473e-06,3.248453140258789e-06
1,0.8972602486610413,6.565824151039124e-08,1.3224780559539795e-07,4.0046870708465576e-07,6.817281246185303e-07,1.125037670135498e-06,1.8477439880371094e-06,3.0100345611572266e-06
1,1.0397350788116455,3.4458935260772705e-08,8.149072527885437e-08,2.905726432800293e-07,8.344650268554688e-07,1.773238182067871e-06,3.293156623840332e-06,5.0067901611328125e-06
1,0.9528301954269409,1.3329554349184036e-08,2.9685907065868378e-08,1.6111880540847778e-07,3.781169652938843e-07,9.5367431640625e-07,1.9669532775878906e-06,3.3229589462280273e-06
0,1.0288065671920776,3.230525180697441e-09,1.3737007975578308e-08,1.0989606380462646e-07,3.241002559661865e-07,6.966292858123779e-07,1.4007091522216797e-06,2.4437904357910156e-06
0,0.9337349534034729,2.0838342607021332e-08,1.257285475730896e-07,6.370246410369873e-07,1.5720725059509277e-06,3.0994415283203125e-06,5.364418029785156e-06,8.881092071533203e-06
1,0.942148745059967,1.8510036170482635e-08,5.168840289115906e-08,2.1792948246002197e-07,5.811452865600586e-07,1.169741153717041e-06,2.041459083557129e-06,3.5017728805541992e-06
1,1.0,6.05359673500061e-09,1.8742866814136505e-08,5.541369318962097e-08,2.0023435354232788e-07,5.811452865600586e-07,1.4603137969970703e-06,2.682209014892578e-06
0,1.0438246726989746,9.42964106798172e-09,2.60770320892334e-08,8.521601557731628e-08,2.7008354663848877e-07,7.487833499908447e-07,1.4379620552062988e-06,2.518296241760254e-06
0,1.021897792816162,2.9685907065868378e-09,9.778887033462524e-09,7.776543498039246e-08,2.6635825634002686e-07,8.121132850646973e-07,1.780688762664795e-06,3.2782554626464844e-06
1,1.0691823959350586,2.8638169169425964e-08,8.149072527885437e-08,3.594905138015747e-07,1.1026859283447266e-06,2.3692846298217773e-06,4.0531158447265625e-06,6.496906280517578e-06
1,0.963350772857666,1.4901161193847656e-08,4.400499165058136e-08,3.594905138015747e-07,1.1473894119262695e-06,2.6971101760864258e-06,4.947185516357422e-06,9.000301361083984e-06
1,1.0185185670852661,1.127773430198431e-09,5.617039278149605e-09,5.471520125865936e-08,3.241002559661865e-07,8.642673492431641e-07,1.6167759895324707e-06,2.7418136596679688e-06
0,0.9740259647369385,7.334165275096893e-09,3.4226104617118835e-08,2.6263296604156494e-07,8.046627044677734e-07,1.6242265701293945e-06,2.7865171432495117e-06,4.649162292480469e-06
0,1.0547945499420166,4.493631422519684e-08,9.452924132347107e-08,5.066394805908203e-07,1.169741153717041e-06,2.0563602447509766e-06,3.2186508178710938e-06,4.827976226806641e-06
1,0.8333333134651184,2.7939677238464355e-09,9.953510016202927e-09,5.2619725465774536e-08,2.1047890186309814e-07,5.066394805908203e-07,9.909272193908691e-07,1.952052116394043e-06
1,1.0596026182174683,7.683411240577698e-09,3.702007234096527e-08,1.955777406692505e-07,5.029141902923584e-07,1.043081283569336e-06,2.0712614059448242e-06,3.427267074584961e-06
1,0.9867549538612366,4.1443854570388794e-08,9.96515154838562e-08,2.4400651454925537e-07,7.860362529754639e-07,1.6093254089355469e-06,3.0249357223510742e-06,4.76837158203125e-06
1,1.0303030014038086,4.586763679981232e-08,9.266659617424011e-08,2.7194619178771973e-07,7.413327693939209e-07,1.55717134475708e-06,2.5033950805664062e-06,3.7401914596557617e-06
0,0.8041958212852478,4.21423465013504e-08,1.73225998878479e-07,6.221234798431396e-07,1.7508864402770996e-06,2.9802322387695312e-06,4.827976226806641e-06,7.569789886474609e-06
0,0.960629940032959,3.754394128918648e-09,1.461012288928032e-08,8.381903171539307e-08,2.7567148208618164e-07,6.07222318649292e-07,1.2740492820739746e-06,2.5033950805664062e-06
0,1.0296295881271362,1.2165401130914688e-08,4.586763679981232e-08,1.424923539161682e-07,3.8929283618927e-07,8.530914783477783e-07,1.735985279083252e-06,3.1739473342895508e-06
1,0.9357143044471741,5.4249539971351624e-08,1.6577541828155518e-07,5.21540641784668e-07,1.1399388313293457e-06,2.4437904357910156e-06,4.500150680541992e-06,6.943941116333008e-06
0,1.032679796218872,1.618172973394394e-08,4.470348358154297e-08,2.8870999813079834e-07,8.642673492431641e-07,1.8402934074401855e-06,3.3527612686157227e-06,5.27501106262207e-06
1,1.0123456716537476,3.166496753692627e-08,1.0710209608078003e-07,6.556510925292969e-07,2.0265579223632812e-06,3.844499588012695e-06,6.318092346191406e-06,9.715557098388672e-06
0,1.017241358757019,3.4779077395796776e-09,1.4202669262886047e-08,6.658956408500671e-08,2.1327286958694458e-07,6.556510925292969e-07,1.55717134475708e-06,2.950429916381836e-06
1,1.0,1.8975697457790375e-08,1.0710209608078003e-07,8.083879947662354e-07,2.2202730178833008e-06,3.814697265625e-06,5.811452865600586e-06,8.285045623779297e-06
1,1.0121212005615234,4.1211023926734924e-08,2.0582228899002075e-07,5.438923835754395e-07,1.1920928955078125e-06,2.175569534301758e-06,3.993511199951172e-06,6.705522537231445e-06
1,1.0760233402252197,2.5494955480098724e-08,7.962808012962341e-08,3.2782554626464844e-07,8.009374141693115e-07,1.6987323760986328e-06,3.427267074584961e-06,5.662441253662109e-06
0,1.0365853309631348,4.44706529378891e-08,1.3597309589385986e-07,7.711350917816162e-07,1.8253922462463379e-06,3.4123659133911133e-06,5.692243576049805e-06,8.344650268554688e-06
0,1.0076923370361328,4.918547347187996e-09,1.6298145055770874e-08,1.2759119272232056e-07,6.146728992462158e-07,1.735985279083252e-06,3.382563591003418e-06,5.334615707397461e-06
1,0.9947368502616882,3.67872416973114e-08,1.210719347000122e-07,3.9301812648773193e-07,1.0058283805847168e-06,2.428889274597168e-06,4.827976226806641e-06,8.52346420288086e-06
0,1.047619104385376,4.1443854570388794e-08,1.471489667892456e-07,5.289912223815918e-07,1.3336539268493652e-06,2.6226043701171875e-06,4.172325134277344e-06,6.377696990966797e-06
1,0.9459459185600281,4.377216100692749e-08,1.5366822481155396e-07,4.414469003677368e-07,9.387731552124023e-07,1.8924474716186523e-06,3.4868717193603516e-06,6.258487701416016e-06
1,1.1111111640930176,4.260800778865814e-08,1.0943040251731873e-07,4.544854164123535e-07,9.909272193908691e-07,2.3096799850463867e-06,4.32133674621582e-06,6.9141387939453125e-06
0,0.9591836929321289,2.939486876130104e-09,1.1990778148174286e-08,5.2386894822120667e-08,1.7229467630386353e-07,4.544854164123535e-07,1.2069940567016602e-06,2.682209014892578e-06
0,0.9734042286872864,8.614733815193176e-09,7.82310962677002e-08,4.302710294723511e-07,1.1175870895385742e-06,2.428889274597168e-06,3.7997961044311523e-06,6.109476089477539e-06
1,0.9025974273681641,1.5133991837501526e-08,5.168840289115906e-08,2.3469328880310059e-07,8.568167686462402e-07,1.7508864402770996e-06,3.2335519790649414e-06,5.364418029785156e-06
0,0.9512194991111755,1.076841726899147e-08,4.0279701352119446e-08,1.3224780559539795e-07,2.7939677238464355e-07,6.891787052154541e-07,1.3709068298339844e-06,2.250075340270996e-06
1,0.948387086391449,7.246853783726692e-09,2.4563632905483246e-08,1.1548399925231934e-07,3.129243850708008e-07,6.780028343200684e-07,1.5497207641601562e-06,2.9355287551879883e-06
1,0.9319728016853333,1.257285475730896e-07,2.942979335784912e-07,7.487833499908447e-07,1.5720725059509277e-06,2.5779008865356445e-06,3.874301910400391e-06,5.930662155151367e-06
1,0.9593023061752319,1.6996636986732483e-08,5.8906152844429016e-08,2.2631138563156128e-07,6.370246410369873e-07,1.4677643775939941e-06,2.652406692504883e-06,4.5299530029296875e-06
0,1.0,6.7229848355054855e-09,2.9103830456733704e-08,9.592622518539429e-08,3.8929283618927e-07,1.0132789611816406e-06,2.0116567611694336e-06,3.874301910400391e-06
1,0.8322368264198303,1.1350493878126144e-08,3.073364496231079e-08,1.2852251529693604e-07,5.252659320831299e-07,1.430511474609375e-06,2.6971101760864258e-06,5.0961971282958984e-06
1,0.9130434989929199,6.693881005048752e-10,3.521563485264778e-09,2.8172507882118225e-08,9.033828973770142e-08,2.0954757928848267e-07,5.066394805908203e-07,1.1622905731201172e-06
1,0.9469387531280518,1.3329554349184036e-08,4.563480615615845e-08,1.3597309589385986e-07,4.2282044887542725e-07,1.0058283805847168e-06,2.0116567611694336e-06,3.293156623840332e-06
0,1.0071942806243896,1.6065314412117004e-08,3.4226104617118835e-08,1.7136335372924805e-07,5.364418029785156e-07,1.2367963790893555e-06,2.250075340270996e-06,3.9637088775634766e-06
1,1.062893033027649,1.7695128917694092e-08,4.284083843231201e-08,1.94646418094635e-07,5.960464477539062e-07,1.341104507446289e-06,2.2351741790771484e-06,3.6209821701049805e-06
0,0.837837815284729,1.4988472685217857e-09,9.138602763414383e-09,7.869675755500793e-08,2.7194619178771973e-07,8.754432201385498e-07,2.1010637283325195e-06,4.351139068603516e-06
1,0.9432989954948425,9.033828973770142e-08,3.91155481338501e-07,1.817941665649414e-06,4.172325134277344e-06,6.645917892456055e-06,1.150369644165039e-05,1.8477439880371094e-05
1,0.9928571581840515,5.005858838558197e-08,1.0058283805847168e-07,3.334134817123413e-07,8.419156074523926e-07,1.8030405044555664e-06,3.2335519790649414e-06,5.7220458984375e-06
1,0.9424460530281067,2.3166649043560028e-08,7.217749953269958e-08,3.371387720108032e-07,9.126961231231689e-07,1.8998980522155762e-06,3.129243850708008e-06,4.410743713378906e-06
0,1.0136363506317139,7.916241884231567e-09,3.306195139884949e-08,1.1827796697616577e-07,3.594905138015747e-07,9.98377799987793e-07,1.9818544387817383e-06,3.427267074584961e-06
1,1.0163265466690063,2.898741513490677e-08,9.499490261077881e-08,2.5890767574310303e-07,5.103647708892822e-07,1.0579824447631836e-06,2.0265579223632812e-06,3.680586814880371e-06
0,0.9675324559211731,9.720679372549057e-09,6.146728992462158e-08,3.03611159324646e-07,7.860362529754639e-07,1.6838312149047852e-06,3.069639205932617e-06,5.0067901611328125e-06
0,1.0179641246795654,3.1478703022003174e-07,8.046627044677734e-07,1.6242265701293945e-06,2.4139881134033203e-06,3.635883331298828e-06,5.155801773071289e-06,7.867813110351562e-06
0,1.1017963886260986,9.953510016202927e-09,6.193295121192932e-08,4.0605664253234863e-07,1.1101365089416504e-06,2.16066837310791e-06,3.844499588012695e-06,6.67572021484375e-06
0,1.0320513248443604,4.959292709827423e-08,1.3783574104309082e-07,6.51925802230835e-07,1.7136335372924805e-06,3.084540367126465e-06,5.453824996948242e-06,9.000301361083984e-06
1,0.9934210777282715,4.0745362639427185e-09,1.6880221664905548e-08,1.3131648302078247e-07,3.855675458908081e-07,9.424984455108643e-07,1.8551945686340332e-06,3.248453140258789e-06
1,0.94921875,9.89530235528946e-10,5.471520125865936e-09,4.866160452365875e-08,2.253800630569458e-07,6.854534149169922e-07,1.3783574104309082e-06,2.3245811462402344e-06
0,0.9466666579246521,4.249159246683121e-09,2.3981556296348572e-08,1.8719583749771118e-07,1.1101365089416504e-06,2.6226043701171875e-06,4.589557647705078e-06,8.344650268554688e-06
1,0.90234375,8.847564458847046e-09,5.052424967288971e-08,2.1886080503463745e-07,6.146728992462158e-07,1.2665987014770508e-06,2.086162567138672e-06,3.3676624298095703e-06
1,1.022099494934082,9.685754776000977e-08,3.427267074584961e-07,1.691281795501709e-06,3.293156623840332e-06,5.424022674560547e-06,8.64267349243164e-06,1.2278556823730469e-05
0,0.9878048896789551,5.774199962615967e-08,2.7194619178771973e-07,1.0728836059570312e-06,2.2351741790771484e-06,3.471970558166504e-06,5.0067901611328125e-06,7.241964340209961e-06
1,0.9808917045593262,8.265487849712372e-09,3.632158041000366e-08,2.514570951461792e-07,7.115304470062256e-07,1.691281795501709e-06,2.9802322387695312e-06,5.0067901611328125e-06
1,0.9629629850387573,1.4260876923799515e-09,6.548361852765083e-09,4.540197551250458e-08,2.644956111907959e-07,7.301568984985352e-07,1.5348196029663086e-06,2.9206275939941406e-06
0,1.05978262424469,6.199115887284279e-09,2.3283064365386963e-08,1.9371509552001953e-07,7.189810276031494e-07,1.691281795501709e-06,3.203749656677246e-06,5.811452865600586e-06
1,1.100000023841858,2.2584572434425354e-08,9.592622518539429e-08,5.066394805908203e-07,1.3113021850585938e-06,2.3692846298217773e-06,4.112720489501953e-06,6.765127182006836e-06
0,1.0124481916427612,1.83936208486557e-08,4.540197551250458e-08,2.7939677238464355e-07,9.126961231231689e-07,1.8849968910217285e-06,3.814697265625e-06,6.288290023803711e-06
1,1.0198675394058228,5.2386894822120667e-08,1.2386590242385864e-07,3.8370490074157715e-07,9.499490261077881e-07,1.7285346984863281e-06,3.248453140258789e-06,6.020069122314453e-06
0,1.0272108316421509,1.4435499906539917e-07,3.296881914138794e-07,8.270144462585449e-07,1.7285346984863281e-06,3.427267074584961e-06,5.185604095458984e-06,7.092952728271484e-06
1,0.8430656790733337,2.3283064365386963e-08,7.031485438346863e-08,2.514570951461792e-07,5.140900611877441e-07,1.0356307029724121e-06,1.9222497940063477e-06,3.1441450119018555e-06
1,0.91629958152771,3.987224772572517e-09,2.246815711259842e-08,9.592622518539429e-08,4.917383193969727e-07,1.1473894119262695e-06,1.9371509552001953e-06,3.1739473342895508e-06
0,0.8974359035491943,4.976755008101463e-09,1.1525116860866547e-08,6.332993507385254e-08,2.253800630569458e-07,5.848705768585205e-07,1.2293457984924316e-06,2.3543834686279297e-06
1,1.0416666269302368,1.5366822481155396e-08,1.0477378964424133e-07,6.109476089477539e-07,1.4007091522216797e-06,2.950429916381836e-06,5.185604095458984e-06,7.927417755126953e-06
1,1.0460251569747925,9.022187441587448e-09,2.0023435354232788e-08,9.778887033462524e-08,3.5762786865234375e-07,9.909272193908691e-07,2.1457672119140625e-06,3.7103891372680664e-06
0,1.0632911920547485,3.3760443329811096e-08,1.955777406692505e-07,7.003545761108398e-07,1.5795230865478516e-06,2.5331974029541016e-06,4.380941390991211e-06,7.331371307373047e-06
1,1.025477647781372,1.525040715932846e-08,6.938353180885315e-08,4.4517219066619873e-07,1.7583370208740234e-06,3.7550926208496094e-06,6.556510925292969e-06,1.055002212524414e-05
1,1.107913613319397,5.9371814131736755e-09,1.5599653124809265e-08,8.288770914077759e-08,3.986060619354248e-07,1.0579824447631836e-06,2.2351741790771484e-06,4.0531158447265625e-06
1,1.0512820482254028,1.1583324521780014e-08,3.655441105365753e-08,1.8905848264694214e-07,4.6193599700927734e-07,1.1771917343139648e-06,2.2351741790771484e-06,3.769993782043457e-06
1,0.9241379499435425,1.2398231774568558e-08,3.841705620288849e-08,1.3690441846847534e-07,3.2223761081695557e-07,8.121132850646973e-07,1.7508864402770996e-06,3.3527612686157227e-06
1,0.8744186162948608,1.0652001947164536e-08,2.898741513490677e-08,1.341104507446289e-07,4.246830940246582e-07,9.98377799987793e-07,1.8253922462463379e-06,3.159046173095703e-06
0,0.9567901492118835,1.4260876923799515e-08,5.611218512058258e-08,2.3096799850463867e-07,7.264316082000732e-07,1.5944242477416992e-06,2.950429916381836e-06,4.500150680541992e-06
0,0.9807692170143127,6.199115887284279e-09,2.782326191663742e-08,2.3096799850463867e-07,6.668269634246826e-07,1.4156103134155273e-06,2.428889274597168e-06,3.56137752532959e-06
1,1.04347825050354,1.641456037759781e-08,4.423782229423523e-08,1.4435499906539917e-07,3.7066638469696045e-07,8.605420589447021e-07,1.8328428268432617e-06,3.471970558166504e-06
0,1.0327868461608887,4.493631422519684e-08,1.9371509552001953e-07,8.67992639541626e-07,1.9222497940063477e-06,3.039836883544922e-06,4.500150680541992e-06,6.3478946685791016e-06
1,0.9920634627342224,2.130400389432907e-08,5.192123353481293e-08,2.421438694000244e-07,6.742775440216064e-07,1.6093254089355469e-06,2.8759241104125977e-06,4.827976226806641e-06
1,0.9861111044883728,9.778887033462524e-09,2.7706846594810486e-08,1.3969838619232178e-07,3.855675458908081e-07,8.791685104370117e-07,1.7136335372924805e-06,2.950429916381836e-06
0,0.9745222926139832,1.7229467630386353e-08,6.658956408500671e-08,4.5821070671081543e-07,1.1399388313293457e-06,1.9669532775878906e-06,3.4123659133911133e-06,5.9604644775390625e-06
0,0.9333333373069763,6.05359673500061e-09,2.2817403078079224e-08,1.9278377294540405e-07,5.289912223815918e-07,1.430511474609375e-06,2.7120113372802734e-06,4.678964614868164e-06
0,0.9629629850387573,4.237517714500427e-08,1.778826117515564e-07,6.221234798431396e-07,1.5497207641601562e-06,2.7418136596679688e-06,4.112720489501953e-06,5.811452865600586e-06
1,0.9745222926139832,3.655441105365753e-08,1.2014061212539673e-07,3.557652235031128e-07,8.67992639541626e-07,1.6391277313232422e-06,3.0994415283203125e-06,5.453824996948242e-06
1,0.9932885766029358,5.2677933126688e-09,2.1653249859809875e-08,9.685754776000977e-08,3.4086406230926514e-07,1.0579824447631836e-06,2.115964889526367e-06,3.6209821701049805e-06
1,0.9681817889213562,7.894414011389017e-10,6.51925802230835e-09,4.260800778865814e-08,1.5739351511001587e-07,3.855675458908081e-07,8.456408977508545e-07,1.475214958190918e-06
0,1.1748251914978027,4.98257577419281e-08,1.4621764421463013e-07,5.029141902923584e-07,1.043081283569336e-06,2.16066837310791e-06,4.082918167114258e-06,6.645917892456055e-06
1,0.9447852969169617,2.9103830456733704e-09,2.2118911147117615e-08,2.3469328880310059e-07,8.977949619293213e-07,1.952052116394043e-06,3.7848949432373047e-06,6.020069122314453e-06
0,1.0943396091461182,7.543712854385376e-08,1.555308699607849e-07,9.238719940185547e-07,2.6971101760864258e-06,4.4405460357666016e-06,6.496906280517578e-06,9.775161743164062e-06
0,1.0354609489440918,6.891787052154541e-08,1.9185245037078857e-07,7.264316082000732e-07,1.4454126358032227e-06,2.339482307434082e-06,3.725290298461914e-06,5.930662155151367e-06
0,1.0301204919815063,1.3213139027357101e-08,6.193295121192932e-08,5.997717380523682e-07,1.4603137969970703e-06,2.637505531311035e-06,4.351139068603516e-06,6.586313247680664e-06
1,0.9399999976158142,4.377216100692749e-08,1.2293457984924316e-07,4.3585896492004395e-07,1.1324882507324219e-06,2.4139881134033203e-06,4.112720489501953e-06,6.258487701416016e-06
1,1.0292682647705078,3.632158041000366e-08,1.471489667892456e-07,6.593763828277588e-07,1.6689300537109375e-06,2.905726432800293e-06,4.559755325317383e-06,7.599592208862305e-06
1,0.970588207244873,3.5390257835388184e-08,9.825453162193298e-08,4.0978193283081055e-07,1.0356307029724121e-06,1.9073486328125e-06,3.4570693969726562e-06,6.198883056640625e-06
0,0.9281045794487,3.4458935260772705e-08,1.4156103134155273e-07,6.146728992462158e-07,1.6540288925170898e-06,3.3080577850341797e-06,5.543231964111328e-06,8.225440979003906e-06
1,0.908713698387146,2.0954757928848267e-09,2.9802322387695312e-08,2.0023435354232788e-07,6.48200511932373e-07,1.2814998626708984e-06,2.3692846298217773e-06,3.904104232788086e-06
1,0.8679245114326477,5.541369318962097e-08,2.039596438407898e-07,6.407499313354492e-07,1.564621925354004e-06,2.8759241104125977e-06,4.589557647705078e-06,6.705522537231445e-06
1,0.9222221970558167,1.4901161193847656e-08,3.67872416973114e-08,3.073364496231079e-07,7.487833499908447e-07,1.6316771507263184e-06,2.771615982055664e-06,4.559755325317383e-06
0,1.0862069129943848,2.5029294192790985e-08,1.126900315284729e-07,3.390014171600342e-07,9.387731552124023e-07,1.735985279083252e-06,2.995133399963379e-06,4.649162292480469e-06
0,1.0,1.1583324521780014e-08,3.3760443329811096e-08,1.685693860054016e-07,5.401670932769775e-07,1.1622905731201172e-06,2.518296241760254e-06,4.0531158447265625e-06
1,0.9057971239089966,2.648448571562767e-09,1.3213139027357101e-08,7.078051567077637e-08,2.337619662284851e-07,6.854534149169922e-07,1.3560056686401367e-06,2.6673078536987305e-06
0,0.8875969052314758,2.5727786123752594e-08,1.1362135410308838e-07,4.4889748096466064e-07,1.341104507446289e-06,2.7120113372802734e-06,4.9173831939697266e-06,8.761882781982422e-06
1,0.9943820238113403,1.6530975699424744e-08,6.193295121192932e-08,2.4959444999694824e-07,8.158385753631592e-07,1.7583370208740234e-06,3.084540367126465e-06,5.0067901611328125e-06
0,0.9928571581840515,2.8812792152166367e-09,1.257285475730896e-08,5.052424967288971e-08,1.387670636177063e-07,4.6193599700927734e-07,1.1920928955078125e-06,2.6971101760864258e-06
1,0.8656126260757446,1.618172973394394e-08,7.171183824539185e-08,2.9243528842926025e-07,6.705522537231445e-07,1.3187527656555176e-06,2.2202730178833008e-06,3.427267074584961e-06
0,1.059880256652832,2.4097971618175507e-08,1.0291114449501038e-07,3.650784492492676e-07,1.0281801223754883e-06,2.726912498474121e-06,5.21540641784668e-06,9.238719940185547e-06
0,0.9197530746459961,3.9814040064811707e-08,1.0803341865539551e-07,3.259629011154175e-07,7.37607479095459e-07,1.3634562492370605e-06,2.6226043701171875e-06,4.976987838745117e-06
1,1.0529801845550537,1.2223608791828156e-08,4.819594323635101e-08,2.5331974029541016e-07,7.189810276031494e-07,1.6987323760986328e-06,3.0547380447387695e-06,4.738569259643555e-06
1,0.9234042763710022,7.974449545145035e-09,1.7345882952213287e-08,7.171183824539185e-08,2.4028122425079346e-07,6.48200511932373e-07,1.2516975402832031e-06,2.428889274597168e-06
1,1.0068026781082153,1.0710209608078003e-08,2.1187588572502136e-08,1.1874362826347351e-07,4.6938657760620117e-07,1.4007091522216797e-06,3.084540367126465e-06,5.27501106262207e-06
1,0.9866666793823242,1.792795956134796e-08,5.774199962615967e-08,2.7008354663848877e-07,8.493661880493164e-07,1.8253922462463379e-06,3.2782554626464844e-06,5.602836608886719e-06
1,1.058823585510254,2.8638169169425964e-08,1.1688098311424255e-07,5.699694156646729e-07,1.341104507446289e-06,2.339482307434082e-06,3.844499588012695e-06,6.109476089477539e-06
1,0.8734177350997925,7.159542292356491e-09,2.293381839990616e-08,1.2293457984924316e-07,4.917383193969727e-07,1.341104507446289e-06,2.4884939193725586e-06,4.4405460357666016e-06
1,0.9133333563804626,8.905772119760513e-09,2.852175384759903e-08,1.434236764907837e-07,5.140900611877441e-07,1.4528632164001465e-06,3.0249357223510742e-06,7.152557373046875e-06
1,0.9788732528686523,2.0721927285194397e-08,6.28642737865448e-08,3.632158041000366e-07,1.087784767150879e-06,2.115964889526367e-06,3.6656856536865234e-06,6.079673767089844e-06
1,0.9444444179534912,4.423782229423523e-08,1.0570511221885681e-07,3.371387720108032e-07,7.301568984985352e-07,1.4677643775939941e-06,2.4884939193725586e-06,4.231929779052734e-06
1,1.0350877046585083,4.48198989033699e-09,2.3166649043560028e-08,2.039596438407898e-07,5.550682544708252e-07,1.30385160446167e-06,2.3096799850463867e-06,4.76837158203125e-06
0,1.045976996421814,5.192123353481293e-08,1.5366822481155396e-07,4.2282044887542725e-07,7.7858567237854e-07,1.3709068298339844e-06,2.5480985641479492e-06,4.410743713378906e-06
0,1.0,2.200249582529068e-08,6.146728992462158e-08,3.4458935260772705e-07,9.98377799987793e-07,2.3543834686279297e-06,4.291534423828125e-06,6.705522537231445e-06
